dataId,trsmDy,trmnId,trsmUtcTime,trsmYear,trsmMt,trsmTm,trsmMs,vhcleLot,vhcleLat,vhcleEvt,trmnTypeCd,gpsUtcTime,vhcleDrc,vhcleSped,trnsmStatCd,lcdtRevisnStatCd,vhcleTypeCd,rgtrId,regDt,addr
PVDL-IDV1257487290-1722545913-30027,2,IDV1257487290,1722575944934.0,2024,08,141904,934,127.02185,37.599399,77.0,001,1722575945006.0,1.1375,36.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257485950-1722572984-2949,2,IDV1257485950,1722575944002.0,2024,08,141904,002,127.065911,37.479218,48.0,001,1722575943002.0,235.0875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257483770-1722572312-3621,2,IDV1257483770,1722575944524.0,2024,08,141904,524,126.937182,37.552165,17.0,001,1722575944002.0,179.0625,23.0,2,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257480070-1722569493-6447,2,IDV1257480070,1722575944422.0,2024,08,141904,422,127.063549,37.508692,50.0,001,1722575944008.0,335.0375,9.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257479500-1722575934-12,2,IDV1257479500,1722575944447.0,2024,08,141904,447,126.934865,37.636936,71.0,001,1722575721001.0,30.9875,20.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257479370-1722564624-11310,2,IDV1257479370,1722575944068.0,2024,08,141904,068,126.968545,37.567772,63.0,001,1722575944007.0,220.5,3.0,1,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257479250-1722570650-5284,2,IDV1257479250,1722575944036.0,2024,08,141904,036,126.95091,37.581397,71.0,001,1722575944004.0,323.7875,29.0,1,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257479210-1722568719-7216,2,IDV1257479210,1722575944986.0,2024,08,141904,986,127.107406,37.46484,31.0,001,1722575945004.0,95.75,0.0,1,0,9228,v2x,2024-08-02 05:19:05,강남구
PVDL-IDV1257479190-1722573014-2920,2,IDV1257479190,1722575944078.0,2024,08,141904,078,126.921342,37.618781,37.0,001,1722575944003.0,176.3,16.0,1,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257479170-1722549696-26237,2,IDV1257479170,1722575944122.0,2024,08,141904,102,127.03428,37.484367,44.0,001,1722575944006.0,324.7375,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257479060-1722574437-1497,2,IDV1257479060,1722575944357.0,2024,08,141904,357,127.042769,37.69054,1.0,001,1722575944000.0,2.2,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257478690-1722537642-38292,2,IDV1257478690,1722575944112.0,2024,08,141904,112,126.941528,37.591312,48.0,001,1722575944006.0,335.6125,20.0,1,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257478540-1722556445-19489,2,IDV1257478540,1722575944094.0,2024,08,141904,094,126.922807,37.617367,42.0,001,1722575944004.0,317.7375,4.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257478350-1722547021-28912,2,IDV1257478350,1722575944356.0,2024,08,141904,356,126.908901,37.64645,34.0,001,1722575944008.0,13.012500000000001,0.0,7,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257478330-1722548055-27885,2,IDV1257478330,1722575944350.0,2024,08,141904,350,126.922634,37.619322,43.0,001,1722575944001.0,51.1875,11.0,1,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257475910-1722575691-259,2,IDV1257475910,1722575944224.0,2024,08,141904,224,127.061083,37.652917,40.0,001,1722575944004.0,341.63750000000005,0.0,1,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257473890-1722566979-8955,2,IDV1257473890,1722575944028.0,2024,08,141904,028,126.999663,37.583686,42.0,001,1722575944002.0,36.0,0.0,1,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257473880-1722575520-420,2,IDV1257473880,1722575944058.0,2024,08,141904,058,127.0174201,37.593128,39.0,001,1722575944003.0,55.987500000000004,13.0,1,2,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257473810-1722571721-4212,2,IDV1257473810,1722575944433.0,2024,08,141904,433,127.050485,37.461176,36.0,001,1722575944001.0,298.5125,3.0,7,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257472780-1722575578-375,2,IDV1257472780,1722575944122.0,2024,08,141904,122,126.903417,37.533272,33.0,001,1722575944003.0,307.58750000000003,0.0,1,0,9228,v2x,2024-08-02 05:19:04,영등포구
PVDL-IDV1257472590-1722574046-1903,2,IDV1257472590,1722575944194.0,2024,08,141904,194,126.895796,37.581995,26.0,001,1722575944008.0,309.4875,0.0,0,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257471420-1722575939-6,2,IDV1257471420,1722575944274.0,2024,08,141904,274,126.912859,37.587379,28.0,001,1722575944007.0,18.4875,28.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257471030-1722565520-10450,2,IDV1257471030,1722575944039.0,2024,08,141904,039,126.928245,37.565468,31.0,001,1722575944009.0,311.4375,48.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257470480-1722548995-26945,2,IDV1257470480,1722575944592.0,2024,08,141904,592,127.013532,37.591338,31.0,001,1722575944003.0,136.7875,29.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257470460-1722572958-2975,2,IDV1257470460,1722575944014.0,2024,08,141904,014,126.990449,37.577474,38.0,001,1722575944000.0,258.9875,1.0,1,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257470310-1722572148-3785,2,IDV1257470310,1722575944359.0,2024,08,141904,359,127.024149,37.586465,52.0,001,1722575944001.0,280.9125,0.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257470290-1722547611-28328,2,IDV1257470290,1722575944361.0,2024,08,141904,361,126.904045,37.569626,19.0,001,1722575944006.0,123.85000000000001,16.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257469320-1722573433-2506,2,IDV1257469320,1722575944107.0,2024,08,141904,107,127.022828,37.575383,28.0,001,1722575944008.0,65.45,0.0,7,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257469060-1722561034-14900,2,IDV1257469060,1722575944201.0,2024,08,141904,201,126.874239,37.499549,21.0,001,1722575944009.0,54.6875,13.0,7,0,9228,v2x,2024-08-02 05:19:04,구로구
PVDL-IDV1257465280-1722559654-16316,2,IDV1257465280,1722575944197.0,2024,08,141904,197,127.027981,37.640114,52.0,001,1722575944001.0,218.05,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257465220-1722575170-769,2,IDV1257465220,1722575944294.0,2024,08,141904,294,127.040235,37.687508,59.0,001,1722575943001.0,332.90000000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257465180-1722571650-4321,2,IDV1257465180,1722575944996.0,2024,08,141904,996,126.987343,37.498289,8.0,001,1722575945007.0,235.1875,15.0,7,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257464620-1722547139-28795,2,IDV1257464620,1722575944436.0,2024,08,141904,436,127.016293,37.566157,34.0,001,1722575944007.0,2.4125,39.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257463730-1722571321-4613,2,IDV1257463730,1722575944069.0,2024,08,141904,069,126.965539,37.566988,64.0,001,1722575944009.0,142.2875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257463570-1722542721-33214,2,IDV1257463570,1722575944387.0,2024,08,141904,387,127.069126,37.641946,21.0,001,1722575944004.0,69.28750000000001,34.0,2,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257462950-1722567412-8522,2,IDV1257462950,1722575944049.0,2024,08,141904,049,127.067666,37.591712,24.0,001,1722575944005.0,250.6875,6.0,2,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257461360-1722565900-10034,2,IDV1257461360,1722575944057.0,2024,08,141904,057,127.071928,37.592894,22.0,001,1722575944006.0,72.925,25.0,1,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257458470-1722543788-32144,2,IDV1257458470,1722575944042.0,2024,08,141904,042,126.952345,37.478639,75.0,001,1722575944004.0,3.2125000000000004,0.0,2,0,9228,v2x,2024-08-02 05:19:04,관악구
PVDL-IDV1257458330-1722545925-30008,2,IDV1257458330,1722575944069.0,2024,08,141904,069,126.9681961,37.5639314,-1.0,001,1722575944002.0,330.9875,36.0,2,2,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257458300-1722565106-10827,2,IDV1257458300,1722575944187.0,2024,08,141904,187,126.912129,37.564818,21.0,001,1722575944001.0,163.53750000000002,0.0,1,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257458100-1722574546-1400,2,IDV1257458100,1722575944107.0,2024,08,141904,107,126.927899,37.562699,28.0,001,1722575944000.0,33.575,9.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257457160-1722537424-38509,2,IDV1257457160,1722575944267.0,2024,08,141904,267,127.067172,37.486578,35.0,001,1722575944008.0,155.91250000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257457040-1722568487-7447,2,IDV1257457040,1722575944189.0,2024,08,141904,189,127.036355,37.529092,42.0,001,1722575944008.0,290.5375,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257456960-1722567406-8527,2,IDV1257456960,1722575944624.0,2024,08,141904,624,127.012453,37.549359,87.0,001,1722575944005.0,161.8375,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성동구
PVDL-IDV1257456530-1722572873-3076,2,IDV1257456530,1722575944363.0,2024,08,141904,363,127.000776,37.607755,74.0,001,1722575944006.0,184.2125,0.0,0,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257456520-1722575306-634,2,IDV1257456520,1722575944378.0,2024,08,141904,378,126.925136,37.576772,22.0,001,1722575944003.0,314.2875,27.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257454440-1722564016-11918,2,IDV1257454440,1722575944262.0,2024,08,141904,262,126.918186,37.567726,34.0,001,1722575944001.0,301.7625,36.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257454430-1722573582-2352,2,IDV1257454430,1722575944417.0,2024,08,141904,417,126.928515,37.564695,28.0,001,1722575944006.0,160.95000000000002,0.0,0,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257453830-1722571064-4871,2,IDV1257453830,1722575944996.0,2024,08,141904,996,127.0212041,37.5113726,50.0,001,1722575945008.0,160.9875,0.0,1,2,9228,v2x,2024-08-02 05:19:05,강남구
PVDL-IDV1257453820-1722544734-31200,2,IDV1257453820,1722575944369.0,2024,08,141904,369,126.939042,37.653828,48.0,001,1722575944004.0,216.775,3.0,1,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257453790-1722548055-27879,2,IDV1257453790,1722575944378.0,2024,08,141904,378,126.908898,37.64644,30.0,001,1722575944006.0,257.6875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257453660-1722565144-10790,2,IDV1257453660,1722575944099.0,2024,08,141904,099,126.987797,37.56559,104.0,001,1722575944007.0,357.975,0.0,2,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257453620-1722546540-29392,2,IDV1257453620,1722575944637.0,2024,08,141904,637,126.931604,37.608542,39.0,001,1722575944003.0,327.15000000000003,0.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257453560-1722573857-2113,2,IDV1257453560,1722575944149.0,2024,08,141904,149,127.005719,37.535663,29.0,001,1722575944004.0,152.5875,19.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257453390-1722543231-32708,2,IDV1257453390,1722575944076.0,2024,08,141904,076,126.936745,37.599419,35.0,001,1722575944005.0,142.2375,47.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257453350-1722562720-13213,2,IDV1257453350,1722575944440.0,2024,08,141904,440,126.914928,37.643037,35.0,001,1722575944003.0,321.63750000000005,0.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257453330-1722548021-27913,2,IDV1257453330,1722575944361.0,2024,08,141904,361,126.931919,37.633611,65.0,001,1722575944007.0,19.925,5.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257453260-1722538844-37090,2,IDV1257453260,1722575944019.0,2024,08,141904,019,127.028667,37.577089,26.0,001,1722575944008.0,244.4625,18.0,7,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257453230-1722545356-30584,2,IDV1257453230,1722575944365.0,2024,08,141904,365,126.969033,37.568185,45.0,001,1722575944002.0,176.63750000000002,6.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257453080-1722572353-3580,2,IDV1257453080,1722575944076.0,2024,08,141904,076,126.959911,37.572507,58.0,001,1722575944008.0,140.1875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257452600-1722559297-16642,2,IDV1257452600,1722575944360.0,2024,08,141904,360,126.835403,37.508015,43.0,001,1722575944005.0,249.5,0.0,7,0,9228,v2x,2024-08-02 05:19:04,양천구
PVDL-IDV1257450270-1722573172-2761,2,IDV1257450270,1722575944115.0,2024,08,141904,115,127.039746,37.657068,38.0,001,1722575944000.0,204.03750000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257450020-1722572591-3349,2,IDV1257450020,1722575944117.0,2024,08,141904,117,127.017268,37.593037,37.0,001,1722575944005.0,58.5625,16.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257449290-1722556120-19820,2,IDV1257449290,1722575944414.0,2024,08,141904,414,127.063219,37.659392,38.0,001,1722575944008.0,360.0,0.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257448070-1722564955-10978,2,IDV1257448070,1722575944107.0,2024,08,141904,107,126.844756,37.545625,37.0,001,1722575944005.0,209.4875,23.0,1,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257448000-1722563423-12510,2,IDV1257448000,1722575944435.0,2024,08,141904,435,126.83878,37.519007,35.0,001,1722575944000.0,339.6875,0.0,2,0,9228,v2x,2024-08-02 05:19:04,양천구
PVDL-IDV1257447630-1722573186-2747,2,IDV1257447630,1722575944149.0,2024,08,141904,149,126.877505,37.54714,25.0,001,1722575944003.0,84.9375,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257447600-1722540524-35409,2,IDV1257447600,1722575944200.0,2024,08,141904,200,127.016855,37.592857,32.0,001,1722575944005.0,58.112500000000004,20.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257445950-1722575355-594,2,IDV1257445950,1722575944032.0,2024,08,141904,032,126.900924,37.565621,20.0,001,1722575944006.0,116.8125,0.0,0,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257445850-1722546863-29071,2,IDV1257445850,1722575944987.0,2024,08,141904,987,126.972735,37.552912,48.0,001,1722575945001.0,5.8125,0.0,2,0,9228,v2x,2024-08-02 05:19:05,용산구
PVDL-IDV1257445600-1722565908-10026,2,IDV1257445600,1722575944109.0,2024,08,141904,109,126.964329,37.568374,44.0,001,1722575944003.0,326.52500000000003,31.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257445550-1722542120-33814,2,IDV1257445550,1722575944389.0,2024,08,141904,389,126.972992,37.555814,38.0,001,1722575944003.0,0.2625,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257445430-1722540909-35027,2,IDV1257445430,1722575944275.0,2024,08,141904,275,126.963121,37.569541,61.0,001,1722575944007.0,320.77500000000003,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257444280-1722570882-5051,2,IDV1257444280,1722575944032.0,2024,08,141904,032,126.966096,37.537769,26.0,001,1722575944004.0,60.987500000000004,0.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257443920-1722560362-15571,2,IDV1257443920,1722575944427.0,2024,08,141904,427,127.045215,37.46667,34.0,001,1722575944008.0,300.96250000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257443910-1722572655-3294,2,IDV1257443910,1722575944195.0,2024,08,141904,195,127.064949,37.47928,42.0,001,1722575944007.0,356.4375,0.0,2,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257443730-1722573032-2925,2,IDV1257443730,1722575944355.0,2024,08,141904,355,127.002296,37.545899,58.0,001,1722575944007.0,193.65,14.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257443150-1722544837-31097,2,IDV1257443150,1722575944039.0,2024,08,141904,039,126.919287,37.630054,61.0,001,1722575944004.0,358.58750000000003,0.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257442880-1722544853-31081,2,IDV1257442880,1722575944361.0,2024,08,141904,361,127.091423,37.605002,50.0,001,1722575944001.0,229.425,27.0,2,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257442510-1722549076-26861,2,IDV1257442510,1722575944349.0,2024,08,141904,349,127.02058,37.585658,30.0,001,1722575944005.0,58.737500000000004,9.0,2,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257442050-1722574663-1286,2,IDV1257442050,1722575944363.0,2024,08,141904,363,126.985737,37.576455,65.0,001,1722575944008.0,57.575,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257441690-1722575770-170,2,IDV1257441690,1722575944357.0,2024,08,141904,357,127.036218,37.573887,7.0,001,1722575944000.0,104.5875,18.0,1,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257441680-1722575413-533,2,IDV1257441680,1722575944113.0,2024,08,141904,113,127.001531,37.570957,44.0,001,1722575944008.0,87.125,0.0,1,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257441340-1722538872-37062,2,IDV1257441340,1722575944264.0,2024,08,141904,264,127.0021991,37.5710167,25.0,001,1722575944006.0,268.9875,0.0,7,2,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257441320-1722537121-38819,2,IDV1257441320,1722575944036.0,2024,08,141904,036,126.9711534,37.5697198,23.0,001,1722575944003.0,229.9875,30.0,2,1,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257441170-1722550176-25757,2,IDV1257441170,1722575944446.0,2024,08,141904,446,126.910177,37.581692,23.0,001,1722575944007.0,88.875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257441100-1722569356-6614,2,IDV1257441100,1722575944053.0,2024,08,141904,053,127.0481745,37.5824863,41.0,001,1722575944002.0,226.9875,27.0,2,2,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257440820-1722571866-4068,2,IDV1257440820,1722575944074.0,2024,08,141904,074,126.9979012,37.5688267,43.0,001,1722575944006.0,178.9875,0.0,1,6,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257440610-1722572646-3286,2,IDV1257440610,1722575944429.0,2024,08,141904,429,126.930418,37.499752,39.0,001,1722575944009.0,254.35000000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257440280-1722565128-10806,2,IDV1257440280,1722575944369.0,2024,08,141904,369,127.023395,37.634463,78.0,001,1722575944006.0,356.52500000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257440220-1722549095-26839,2,IDV1257440220,1722575944477.0,2024,08,141904,477,127.010922,37.644352,61.0,001,1722575944008.0,5.4625,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257440150-1722575726-208,2,IDV1257440150,1722575944499.0,2024,08,141904,499,127.042871,37.690141,49.0,001,1722575944006.0,360.0,0.0,1,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257439180-1722542929-33005,2,IDV1257439180,1722575944367.0,2024,08,141904,367,127.065054,37.611006,34.0,001,1722575944008.0,204.2125,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257439010-1722571698-4272,2,IDV1257439010,1722575944444.0,2024,08,141904,444,126.962673,37.551741,71.0,001,1722575944005.0,225.1875,0.0,1,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257438970-1722571655-4315,2,IDV1257438970,1722575944034.0,2024,08,141904,034,127.029024,37.495311,66.0,001,1722575944001.0,166.4375,23.0,1,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257438960-1722574538-1407,2,IDV1257438960,1722575944059.0,2024,08,141904,059,126.9846392,37.5702,53.0,001,1722575944006.0,91.98750000000001,14.0,1,7,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257438910-1722572174-3760,2,IDV1257438910,1722575944044.0,2024,08,141904,044,127.021689,37.597888,77.0,001,1722575944007.0,186.2375,19.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257438880-1722574827-1112,2,IDV1257438880,1722575944046.0,2024,08,141904,046,127.0334275,37.6464159,62.0,001,1722575944006.0,27.9875,0.0,7,2,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257438840-1722574967-966,2,IDV1257438840,1722575944029.0,2024,08,141904,029,127.044224,37.6732,35.0,001,1722575944008.0,188.4875,0.0,1,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257438790-1722575377-564,2,IDV1257438790,1722575944062.0,2024,08,141904,062,126.980899,37.561755,63.0,001,1722575944009.0,232.0,27.0,7,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257438710-1722545049-30894,2,IDV1257438710,1722575944066.0,2024,08,141904,066,126.982973,37.5715439,-1.0,001,1722575944009.0,180.9875,24.0,1,1,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257438350-1722568450-7484,2,IDV1257438350,1722575944349.0,2024,08,141904,349,127.032458,37.585817,38.0,001,1722575944002.0,44.7,19.0,2,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257436360-1722567581-8353,2,IDV1257436360,1722575944075.0,2024,08,141904,075,126.901575,37.578385,20.0,001,1722575944008.0,316.2875,14.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257436170-1722566030-9910,2,IDV1257436170,1722575944047.0,2024,08,141904,047,127.0181564,37.5937294,45.0,001,1722575944001.0,218.9875,16.0,1,8,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257436140-1722543386-32548,2,IDV1257436140,1722575944184.0,2024,08,141904,184,127.036973,37.612683,50.0,001,1722575944001.0,234.4875,16.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257436110-1722540230-35703,2,IDV1257436110,1722575944071.0,2024,08,141904,071,126.982891,37.568486,37.0,001,1722575944009.0,4.8375,0.0,1,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257436020-1722544122-31818,2,IDV1257436020,1722575944344.0,2024,08,141904,344,127.050126,37.627079,33.0,001,1722575944006.0,54.1875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257435770-1722573237-2703,2,IDV1257435770,1722575944414.0,2024,08,141904,414,127.050264,37.627104,33.0,001,1722575944004.0,49.925000000000004,0.0,1,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257434870-1722573833-2101,2,IDV1257434870,1722575944020.0,2024,08,141904,020,127.027795,37.640001,41.0,001,1722575944004.0,219.375,0.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257434860-1722567657-8278,2,IDV1257434860,1722575944999.0,2024,08,141904,999,127.039732,37.469116,30.0,001,1722575945004.0,330.2375,10.0,1,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257434720-1722539406-36527,2,IDV1257434720,1722575944060.0,2024,08,141904,060,127.055825,37.672787,39.0,001,1722575944002.0,348.7875,2.0,1,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257432920-1722573600-2349,2,IDV1257432920,1722575944374.0,2024,08,141904,374,127.066552,37.488383,32.0,001,1722575944003.0,339.51250000000005,18.0,2,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257432750-1722554977-20957,2,IDV1257432750,1722575944350.0,2024,08,141904,350,127.030197,37.493238,98.0,001,1722575944004.0,153.0375,0.0,0,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257432500-1722559627-16306,2,IDV1257432500,1722575944282.0,2024,08,141904,282,127.031935,37.603984,77.0,001,1722575944009.0,166.4,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257432470-1722575394-546,2,IDV1257432470,1722575944085.0,2024,08,141904,085,127.019541,37.574161,29.0,001,1722575944002.0,248.13750000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257432450-1722549808-26132,2,IDV1257432450,1722575944092.0,2024,08,141904,092,127.007114,37.564356,45.0,001,1722575944002.0,189.88750000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257432210-1722544551-31391,2,IDV1257432210,1722575944032.0,2024,08,141904,032,127.0073307,37.5711969,34.0,001,1722575944005.0,274.9875,28.0,1,8,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257432110-1722542528-33405,2,IDV1257432110,1722575944111.0,2024,08,141904,111,127.022222,37.509384,31.0,001,1722575944003.0,338.5625,24.0,1,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257432100-1722541181-34759,2,IDV1257432100,1722575944131.0,2024,08,141904,131,127.010515,37.554385,57.0,001,1722575944007.0,26.475,0.0,1,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257432060-1722539692-36242,2,IDV1257432060,1722575944363.0,2024,08,141904,363,127.021536,37.619392,63.0,001,1722575944004.0,296.4125,4.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257432050-1722539819-36115,2,IDV1257432050,1722575944347.0,2024,08,141904,347,127.018019,37.629119,54.0,001,1722575944001.0,355.9875,24.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257432040-1722546850-29083,2,IDV1257432040,1722575944364.0,2024,08,141904,364,127.013067,37.651067,56.0,001,1722575944003.0,345.82500000000005,0.0,7,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257431940-1722574997-973,2,IDV1257431940,1722575944135.0,2024,08,141904,135,127.001795,37.540275,51.0,001,1722575944005.0,181.13750000000002,18.0,1,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257431920-1722562929-13004,2,IDV1257431920,1722575944003.0,2024,08,141904,003,126.992783,37.534334,50.0,001,1722575944006.0,88.9,11.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257431700-1722562153-13779,2,IDV1257431700,1722575944367.0,2024,08,141904,367,127.014722,37.525075,34.0,001,1722575944007.0,142.57500000000002,51.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
